year,state,district,R_votes,D_votes,other_votes,total_votes,T_votes
2008,NY,29,153432,146698,3966,304096,3966
2008,NC,1,105738,177941,1288,284967,1288
2008,NC,2,141840,155681,2397,299918,2397
2008,NC,3,190093,117178,2456,309727,2456
2008,NC,4,159427,275205,4305,438937,4305
2008,NC,5,203076,126556,4208,333840,4208
2008,NC,6,212011,122291,3525,337827,3525
2008,NC,7,167888,150071,2747,320706,2747
2008,NC,8,135234,152261,2222,289717,2222
2008,NC,9,212250,174410,3043,389703,3043
2008,NC,10,191580,108496,3501,303577,3501
2008,NC,11,179061,159772,4746,343579,4746
2008,NC,12,89790,218599,2033,310422,2033
2008,NC,13,140486,204190,3193,347869,3193
2008,ND,AL,168887,141403,7448,317738,7448
2008,OH,1,134682,165816,3177,303675,3177
2008,OH,2,201494,137736,4662,343892,4662
2008,OH,3,170174,156699,4858,331731,4858
2008,OH,4,180233,114981,6012,301226,6012
2008,OH,5,166215,141039,6271,313525,6271
2008,OH,6,150865,142850,6313,300028,6313
2008,OH,7,172627,143712,5238,321577,5238
2008,OH,8,191065,119889,5538,316492,5538
2008,OH,9,113615,195399,4963,313977,4963
2008,OH,10,115025,174598,4289,293912,4289
2008,OH,11,41601,245342,1899,288842,1899
2008,OH,12,171044,209516,4773,385333,4773
2008,OH,13,138197,186811,4546,329554,4546
2008,OH,14,169416,168838,5140,343394,5140
2008,OH,15,149890,173311,5685,328886,5685
2008,OH,16,161070,152721,6368,320159,6368
2008,OH,17,106137,182740,6084,294961,6084
2008,OH,18,150470,128046,6864,285380,6864
2008,OK,1,205329,114446,0,319775,0
2008,OK,2,174351,91481,0,265832,0
2008,OK,3,210104,78434,0,288538,0
2008,OK,4,200192,101418,0,301610,0
2008,OK,5,170189,116717,0,286906,0
2008,OR,1,135975,228817,10086,374878,10086
2008,OR,2,193002,154848,10473,358323,10473
2008,OR,3,93931,260128,10144,364203,10144
2008,OR,4,161079,201143,11698,373920,11698
2008,OR,5,154488,192355,9697,356540,9697
2008,PA,1,34276,256940,1364,292580,1364
2008,PA,2,31584,298834,1435,331853,1435
2008,PA,3,143433,143416,4066,290915,4066
2008,PA,4,185239,149851,3407,338497,3407
2008,PA,5,152946,123503,3944,280393,3944
2008,PA,6,148231,207911,3516,359658,3516
2008,PA,7,157367,203407,3502,364276,3502
2008,PA,8,160695,192570,3905,357170,3905
2008,PA,9,176023,98430,3368,277821,3368
2008,PA,10,155864,131345,3600,290809,3600
2008,PA,11,121559,164451,3229,289239,3229
2008,PA,12,133414,132580,3915,269909,3915
2008,PA,13,132249,191180,3057,326486,3057
2008,PA,14,87296,210507,2946,300749,2946
2008,PA,15,139396,179589,4158,323143,4158
2008,PA,16,161844,150341,2719,314904,2719
2008,PA,17,158841,148104,3881,310826,3881
2008,PA,18,187771,151006,3271,342048,3271
2008,PA,19,187857,142398,3698,333953,3698
2008,RI,1,75807,148302,3701,227810,3701
2008,RI,2,89584,148269,4104,241957,4104
2008,SC,1,196389,146919,4298,347606,4298
2008,SC,2,189949,159063,3567,352579,3567
2008,SC,3,188316,103434,3803,295553,3803
2008,SC,4,190113,119259,5254,314626,5254
2008,SC,5,167072,144267,3635,314974,3635
2008,SC,6,103057,189507,2829,295393,2829
2008,SD,AL,203054,170924,7997,381975,7997
2008,TN,1,182499,75255,3836,261590,3836
2008,TN,2,195146,104166,4586,303898,4586
2008,TN,3,174372,103878,3603,281853,3603
2008,TN,4,173892,92964,4581,271437,4581
2008,TN,5,127795,166231,3620,297646,3620
2008,TN,6,190364,112575,4739,307678,4739
2008,TN,7,229068,121272,3374,353714,3374
2008,TN,8,148050,112943,3338,264331,3338
2008,TN,9,57993,198153,1456,257602,1456
2008,TX,1,184560,81749,1436,267745,1436
2008,TX,2,159165,105745,1484,266394,1484
2008,TX,3,171119,124027,2032,297178,2032
2008,TX,4,213968,93439,2259,309666,2259
2008,TX,5,158356,90135,1548,250039,1548
2008,TX,6,172061,114133,1863,288057,1863
2008,TX,7,173162,121472,2082,296716,2082
2008,TX,8,215846,74695,2065,292606,2065
2008,TX,9,40240,137619,684,178543,684
2008,TX,10,187503,150716,2941,341160,2941
2008,TX,11,185389,58326,1919,245634,1919
2008,TX,12,171408,99083,2009,272500,2009
2008,TX,13,181541,53860,1786,237187,1786
2008,TX,14,177370,88532,1761,267663,1761
2008,TX,15,67650,101566,931,170147,931
2008,TX,16,60279,118178,1115,179572,1115
2008,TX,17,172822,82326,1992,257140,1992
2008,TX,18,43292,150973,868,195133,868
2008,TX,19,170969,65020,1693,237682,1693
2008,TX,20,64886,115739,1381,182006,1381
2008,TX,21,214669,149395,2952,367016,2952
2008,TX,22,183172,129414,1976,314562,1976
2008,TX,23,118391,124995,1634,245020,1634
2008,TX,24,153758,124128,1858,279744,1858
2008,TX,25,118197,176022,3392,297611,3392
2008,TX,26,193132,137613,2213,332958,2213
2008,TX,27,84366,97830,1283,183479,1283
2008,TX,28,80741,103458,999,185198,999
2008,TX,29,40884,66808,681,108373,681
2008,TX,30,37465,170826,827,209118,827
2008,TX,31,172570,124608,2879,300057,2879
2008,TX,32,110397,96203,1573,208173,1573
2008,UT,1,197457,103737,9175,310369,9175
2008,UT,2,202534,138790,9583,350907,9583
2008,UT,3,196063,85143,9904,291110,9904
2008,VT,AL,98974,219262,6810,325046,6810
2008,VA,1,193273,179442,3652,376367,3652
2008,VA,2,136725,142257,2991,281973,2991
2008,VA,3,72249,229822,2223,304294,2223
2008,VA,4,173358,178795,3087,355240,3087
2008,VA,5,164874,157362,3621,325857,3621
2008,VA,6,182573,134212,3869,320654,3869
2008,VA,7,205949,177789,3648,387386,3648
2008,VA,8,100234,234203,3594,338031,3594
2008,VA,9,160430,108220,4596,273246,4596
2008,VA,10,179337,205964,4025,389326,4025
2008,VA,11,156003,211466,3417,370886,3417
2008,WA,1,130343,226526,5911,362780,5911
2008,WA,2,151992,202480,7415,361887,7415
2008,WA,3,159803,183306,6898,350007,6898
2008,WA,4,159904,111423,5127,276454,5127
2008,WA,5,171426,152921,8283,332630,8283
2008,WA,6,128681,182446,6545,317672,6545
2008,WA,7,55200,308226,5536,368962,5536
2008,WA,8,155900,210998,5779,372677,5779
2008,WA,9,115837,172318,5298,293453,5298
2008,WV,1,141016,103096,4279,248391,4279
2008,WV,2,142112,113853,4175,260140,4175
2008,WV,3,114933,87178,4011,206122,4011
2008,WI,1,177162,191901,4281,373344,4281
2008,WI,2,123495,286089,5054,414638,5054
2008,WI,3,150618,213211,5327,369156,5327
2008,WI,4,73447,234468,3108,311023,3108
2008,WI,5,243597,174174,4191,421962,4191
2008,WI,6,176871,181198,4996,363065,4996
2008,WI,7,152507,200562,5624,358693,5624
2008,WI,8,164696,195608,4711,365015,4711
2008,WY,AL,164958,82868,6832,254658,6832
2012,AL,1,184786,111735,2316,298837,2316
2012,AL,2,182287,105572,2005,289864,2005
2012,AL,3,174465,103089,2574,280128,2574
2012,AL,4,205423,65818,3264,274505,3264
2012,AL,5,189860,103598,3805,297263,3805
2012,AL,6,233566,77517,3260,314343,3260
2012,AL,7,85488,228276,1480,315244,1480
2012,AK,AL,164676,122640,13179,300495,13179
2012,AZ,1,131115,124550,4391,260056,4391
2012,AZ,2,149651,144966,5074,299691,5074
2012,AZ,3,65482,108902,2864,177248,2864
2012,AZ,4,173394,80035,4617,258046,4617
2012,AZ,5,187304,101511,4933,293748,4933
2012,AZ,6,186537,121661,5219,313417,5219
2012,AZ,7,37353,101028,2526,140907,2526
2012,AZ,8,179555,107335,4236,291126,4236
2012,AZ,9,123263,135244,6056,264563,6056
2012,AR,1,154549,92086,6825,253460,6825
2012,AR,2,160140,125527,6848,292515,6848
2012,AR,3,168703,81413,7552,257668,7552
2012,AR,4,164352,95383,6090,265825,6090
2012,CA,1,171902,122379,9647,303928,9647
2012,CA,2,89908,230212,13322,333442,13322
2012,CA,3,104145,131237,6305,241687,6305
2012,CA,4,195386,133473,8775,337634,8775
2012,CA,5,78703,199924,8031,286658,8031
2012,CA,6,63862,156414,5555,225831,5555
2012,CA,7,133888,145147,6962,285997,6962
2012,CA,8,118278,88579,5776,212633,5776
2012,CA,9,88403,127418,4491,220312,4491
2012,CA,10,101160,108923,5030,215113,5030
2012,CA,11,90226,203699,7209,301134,7209
2012,CA,12,40003,269461,10923,320387,10923
2012,CA,13,27474,268093,10747,306314,10747
2012,CA,14,63589,200343,5950,269882,5950
2012,CA,15,77748,177243,5620,260611,5620
2012,CA,16,59808,88973,3172,151953,3172
2012,CA,17,58193,163862,5751,227806,5751
2012,CA,18,92457,218082,9076,319615,9076
2012,CA,19,61643,165530,5269,232442,5269
2012,CA,20,62427,168956,6958,238341,6958
2012,CA,21,51917,65146,2169,119232,2169
2012,CA,22,125213,92005,4060,221278,4060
2012,CA,23,139816,82119,5362,227297,5362
2012,CA,24,126049,158119,8238,292406,8238
2012,CA,25,125258,120701,6290,252249,6290
2012,CA,26,119677,147753,6217,273647,6217
2012,CA,27,90278,161528,6164,257970,6164
2012,CA,28,70757,187441,8430,266628,8430
2012,CA,29,34454,129323,4112,167889,4112
2012,CA,30,91680,186301,7245,285226,7245
2012,CA,31,83822,118043,4377,206242,4377
2012,CA,32,66269,133061,4839,204169,4839
2012,CA,33,127421,210010,9073,346504,9073
2012,CA,34,21739,127510,4450,153699,4450
2012,CA,35,49433,108983,3316,161732,3316
2012,CA,36,101156,107914,3869,212939,3869
2012,CA,37,33307,222329,6222,261858,6222
2012,CA,38,75780,149141,4954,229875,4954
2012,CA,39,133742,124108,5680,263530,5680
2012,CA,40,23446,115637,2835,141918,2835
2012,CA,41,67314,114040,4075,185429,4075
2012,CA,42,131438,96212,4870,232520,4870
2012,CA,43,44485,173342,4392,222219,4392
2012,CA,44,24995,155459,3132,183586,3132
2012,CA,45,169489,133114,6796,309399,6796
2012,CA,46,56252,95479,3762,155493,3762
2012,CA,47,92010,147456,6158,245624,6158
2012,CA,48,169249,133103,7144,309496,7144
2012,CA,49,153856,134447,6165,294468,6165
2012,CA,50,165104,102649,5536,273289,5536
2012,CA,51,48108,115610,2966,166684,2966
2012,CA,52,143726,163911,7111,314748,7111
2012,CA,53,103513,174616,6204,284333,6204
2012,CO,1,106334,254400,8064,368798,8064
2012,CO,2,174095,255209,11348,440652,11348
2012,CO,3,185459,163886,8700,358045,8700
2012,CO,4,209415,140404,8152,357971,8152
2012,CO,5,200491,129903,8749,339143,8749
2012,CO,6,165070,183024,6895,354989,6895
2012,CO,7,144379,196276,9265,349920,9265
2012,CT,1,112962,200910,3564,317436,3564
2012,CT,2,135212,177522,4908,317642,4908
2012,CT,3,110870,191210,3276,305356,3276
2012,CT,4,136527,170827,2735,310089,2735
2012,CT,5,139328,164636,3584,307548,3584
2012,DE,AL,165484,242584,5853,413921,5853
2012,DC,AL,21381,267070,5313,293764,5313
2012,FL,1,242972,106814,4095,353881,4095
2012,FL,2,178781,158751,3752,341284,3752
2012,FL,3,202003,122708,3801,328512,3801
2012,FL,4,222101,123537,3272,348910,3272
2012,FL,5,77757,197008,2008,276773,2008
2012,FL,6,209150,149955,3376,362481,3376
2012,FL,7,172042,156383,3637,332062,3637
2012,FL,8,206074,153138,3839,363051,3839
2012,FL,9,102173,170093,2347,274613,2347
2012,FL,10,174484,149532,3021,327037,3021
2012,FL,11,209720,143380,3282,356382,3282
2012,FL,12,185157,153386,4083,342626,4083
2012,FL,13,166087,171102,4208,341397,4208
2012,FL,14,99834,191255,2903,293992,2903
2012,FL,15,161622,138145,3286,303053,3286
2012,FL,16,194525,161079,3191,358795,3191
2012,FL,17,172038,122440,2731,297209,2731
2012,FL,18,177320,163067,2458,342845,2458
2012,FL,19,194512,124432,2081,321025,2081
2012,FL,20,44524,216650,1085,262259,1085
2012,FL,21,125821,196225,1794,323840,1794
2012,FL,22,147262,178218,2272,327752,2272
2012,FL,23,108855,176594,1701,287150,1701
2012,FL,24,31579,227669,809,260057,809
2012,FL,25,120291,115397,1178,236866,1178
2012,FL,26,123521,141449,1503,266473,1503
2012,FL,27,113241,129350,1218,243809,1218
2012,GA,1,145460,111949,2739,260148,2739
2012,GA,2,107242,153998,1597,262837,1597
2012,GA,3,195071,97746,3401,296218,3401
2012,GA,4,75951,218499,2483,296933,2483
2012,GA,5,45887,241217,3255,290359,3255
2012,GA,6,186807,115017,5272,307096,5272
2012,GA,7,158854,101065,3823,263742,3823
2012,GA,8,163908,99677,2378,265963,2378
2012,GA,9,207498,54388,3665,265551,3665
2012,GA,10,184160,107039,3652,294851,3652
2012,GA,11,201014,94447,4815,300276,4815
2012,GA,12,148688,117085,2510,268283,2510
2012,GA,13,87785,202794,2301,292880,2301
2012,GA,14,170364,58906,3432,232702,3432
2012,HI,1,62875,151023,2773,216671,2773
2012,HI,2,58140,155635,4251,218026,4251
2012,ID,1,213080,105645,9533,328258,9533
2012,ID,2,207831,107142,9043,324016,9043
2012,IL,1,67370,262785,2692,332847,2692
2012,IL,2,57674,251106,2352,311132,2352
2012,IL,3,109399,143694,3821,256914,3821
2012,IL,4,28895,137059,3471,169425,3471
2012,IL,5,90747,188332,6170,285249,6170
2012,IL,6,179608,151936,5393,336937,5393
2012,IL,7,35711,264093,2989,302793,2989
2012,IL,8,95034,133209,3886,232129,3886
2012,IL,9,102686,200648,5145,308479,5145
2012,IL,10,112556,157398,3663,273617,3663
2012,IL,11,107028,152265,4052,263345,4052
2012,IL,12,149164,153719,6603,309486,6603
2012,IL,13,147376,146441,7268,301085,7268
2012,IL,14,171584,139859,5151,316594,5151
2012,IL,15,197242,105064,6155,308461,6155
2012,IL,16,160614,137176,5914,303704,5914
2012,IL,17,119742,169689,5245,294676,5245
2012,IL,18,202786,125038,6481,334305,6481
2012,IN,1,111217,182021,4232,297470,4232
2012,IN,2,154837,116320,4847,276004,4847
2012,IN,3,179629,102536,5069,287234,5069
2012,IN,4,170242,103102,6314,279658,6314
2012,IN,5,196743,139300,6121,342164,6121
2012,IN,6,172452,106365,6534,285351,6534
2012,IN,7,92674,164902,4612,262188,4612
2012,IN,8,169317,114907,5861,290085,5861
2012,IN,9,173431,123435,6521,303387,6521
2012,IA,1,170753,225585,5163,401501,5163
2012,IA,2,168534,219946,5830,394310,5830
2012,IA,3,186645,203622,5531,395798,5531
2012,IA,4,204685,173391,5053,383129,5053
2012,KS,1,184287,72699,6040,263026,6040
2012,KS,2,163082,124370,7035,294487,7035
2012,KS,3,177886,146406,6194,330486,6194
2012,KS,4,164553,96433,6130,267116,6130
2012,KY,1,197074,95273,4444,296791,4444
2012,KY,2,186204,103432,4641,294277,4641
2012,KY,3,140539,183015,4835,328389,4835
2012,KY,4,197130,108328,5576,311034,5576
2012,KY,5,196166,60785,4530,261481,4530
2012,KY,6,170076,128537,6248,304861,6248
2012,LA,1,235877,89418,7628,332923,7628
2012,LA,2,74893,248982,4431,328306,4431
2012,LA,3,220490,107611,5472,333573,5472
2012,LA,4,191416,128612,4222,324250,4222
2012,LA,5,201058,124102,4371,329531,4371
2012,LA,6,228528,110416,6538,345482,6538
2012,ME,1,142573,221952,9305,373830,9305
2012,ME,2,148845,177283,9976,336104,9976
2012,MD,1,213073,133521,6795,353389,6795
2012,MD,2,109488,195997,6099,311584,6099
2012,MD,3,125439,204501,7334,337274,7334
2012,MD,4,67662,255910,3331,326903,3331
2012,MD,5,114638,234954,5348,354940,5348
2012,MD,6,137744,179172,6410,323326,6410
2012,MD,7,74614,251845,5052,331511,5052
2012,MD,8,129211,221944,6936,358091,6936
2012,MA,1,114339,213423,5916,333678,5916
2012,MA,2,133195,199549,7177,339921,7177
2012,MA,3,137869,189461,5595,332925,5595
2012,MA,4,152845,211895,5421,370161,5421
2012,MA,5,119934,235984,6095,362013,6095
2012,MA,6,169966,212003,5290,387259,5290
2012,MA,7,44275,233382,5374,283031,5374
2012,MA,8,150825,213364,5050,369239,5050
2012,MA,9,165212,212701,5076,382989,5076
2012,MI,1,189406,160199,4089,353694,4089
2012,MI,2,184755,142080,3150,329985,3150
2012,MI,3,177742,153069,3627,334438,3627
2012,MI,4,171864,146088,3463,321415,3463
2012,MI,5,129903,205800,3263,338966,3263
2012,MI,6,163309,158950,3241,325500,3241
2012,MI,7,169269,159012,3539,331820,3539
2012,MI,8,183512,172131,3152,358795,3152
2012,MI,9,146185,199625,3211,349021,3211
2012,MI,10,187653,148429,3236,339318,3236
2012,MI,11,199308,178768,2808,380884,2808
2012,MI,12,107675,217492,3331,328498,3331
2012,MI,13,41881,249656,1627,293164,1627
2012,MI,14,62794,273270,1427,337491,1427
2012,MN,1,165720,170377,7667,343764,7667
2012,MN,2,184576,184802,7208,376586,7208
2012,MN,3,195802,199093,6437,401332,6437
2012,MN,4,131521,231511,7482,370514,7482
2012,MN,5,89643,274635,9360,373638,9360
2012,MN,6,205652,151238,7182,364072,7182
2012,MN,7,180334,147750,6693,334777,6693
2012,MN,8,166977,186761,7499,361237,7499
2012,MS,1,197984,118438,3564,319986,3564
2012,MS,2,109228,219416,1899,330543,1899
2012,MS,3,204180,132968,2998,340146,2998
2012,MS,4,199354,92127,3428,294909,3428
2012,MO,1,66286,280194,4349,350829,4349
2012,MO,2,235428,170727,5837,411992,5837
2012,MO,3,219153,127442,6897,353492,6897
2012,MO,4,201678,119910,7713,329301,7713
2012,MO,5,133185,199298,5863,338346,5863
2012,MO,6,205280,129609,7058,341947,7058
2012,MO,7,220216,98916,6846,325978,6846
2012,MO,8,201214,97700,6523,305437,6523
2012,MT,AL,267928,201839,14717,484484,14717
2012,NE,1,152021,108082,5933,266036,5933
2012,NE,2,140976,121889,5162,268027,5162
2012,NE,3,182067,72110,6111,260288,6111
2012,NV,1,60813,123205,3668,187686,3668
2012,NV,2,155187,131542,6747,293476,6747
2012,NV,3,138238,140501,4917,283656,4917
2012,NV,4,109330,136124,4646,250100,4646
2012,NH,1,173419,179148,4245,356812,4245
2012,NH,2,156499,190413,4675,351587,4675
2012,NJ,1,110377,212236,3521,326134,3521
2012,NJ,2,141479,166906,3393,311778,3393
2012,NJ,3,163203,179028,3581,345812,3581
2012,NJ,4,180439,148622,3551,332612,3551
2012,NJ,5,172486,162305,3789,338580,3789
2012,NJ,6,99466,163391,3061,265918,3061
2012,NJ,7,178521,157635,4019,340175,4019
2012,NJ,8,43032,162232,2043,207307,2043
2012,NJ,9,77951,173082,2185,253218,2185
2012,NJ,10,31379,239483,1545,272407,1545
2012,NJ,11,183775,163493,3641,350909,3641
2012,NJ,12,96642,198197,3244,298083,3244
2012,NM,1,111749,155915,14531,282195,14531
2012,NM,2,119168,103438,7785,230391,7785
2012,NM,3,104871,155982,10318,271171,10318
2012,NY,1,145115,146708,3850,295673,3850
2012,NY,2,128791,140817,3055,272663,3055
2012,NY,3,147617,155451,3153,306221,3153
2012,NY,4,131750,173508,2861,308119,2861
2012,NY,5,19325,192374,648,212347,648
2012,NY,6,57455,125496,2107,185058,2107
2012,NY,7,18671,159552,2368,180591,2368
2012,NY,8,23869,210018,1408,235295,1408
2012,NY,9,33156,204281,2110,239547,2110
2012,NY,10,58992,173650,3179,235821,3179
2012,NY,11,101262,110407,2322,213991,2322
2012,NY,12,57575,205919,4198,267692,4198
2012,NY,13,10558,219361,1868,231787,1868
2012,NY,14,30978,136783,1791,169552,1791
2012,NY,15,5315,171366,448,177129,448
2012,NY,16,68373,197365,2076,267814,2076
2012,NY,17,123190,168020,3191,294401,3191
2012,NY,18,137144,149610,4140,290894,4140
2012,NY,19,138981,157967,6164,303112,6164
2012,NY,20,122230,186460,6342,315032,6342
2012,NY,21,122471,138889,4490,265850,4490
2012,NY,22,136500,135172,5545,277217,5545
2012,NY,23,137312,133949,5630,276891,5630
2012,NY,24,123534,171502,5585,300621,5585
2012,NY,25,125897,187753,5804,319454,5804
2012,NY,26,103743,193362,5283,302388,5283
2012,NY,27,180703,140176,5949,326828,5949
2012,NC,1,96402,247611,1796,345809,1796
2012,NC,2,183972,134016,3304,321292,3304
2012,NC,3,183925,130053,3180,317158,3180
2012,NC,4,99068,258202,4212,361482,4212
2012,NC,5,208869,140633,4127,353629,4127
2012,NC,6,214871,154073,3769,372713,3769
2012,NC,7,202259,136091,3093,341443,3093
2012,NC,8,178731,126223,2875,307829,2875
2012,NC,9,216215,164739,3836,384790,3836
2012,NC,10,197769,139439,3768,340976,3768
2012,NC,11,205553,127563,4434,337550,4434
2012,NC,12,66088,249654,2128,317870,2128
2012,NC,13,216674,170093,3992,390759,3992
2012,ND,AL,188163,124827,9637,322627,9637
2012,OH,1,190504,168195,4894,363593,4894
2012,OH,2,194409,155027,5681,355117,5681
2012,OH,3,90434,217969,4535,312938,4535
2012,OH,4,185512,139228,6650,331390,6650
2012,OH,5,195075,159592,7385,362052,7385
2012,OH,6,176593,136522,6824,319939,6824
2012,OH,7,179312,147660,6894,333866,6894
2012,OH,8,211436,124478,5629,341543,5629
2012,OH,9,99223,217146,5085,321454,5085
2012,OH,10,179813,172942,5837,358592,5837
2012,OH,11,59753,298788,2583,361124,2583
2012,OH,12,207387,167441,6634,381462,6634
2012,OH,13,119625,212616,5535,337776,5535
2012,OH,14,192270,179769,5794,377833,5794
2012,OH,15,180443,161227,6253,347923,6253
2012,OH,16,199650,169108,5451,374209,5451
2012,OK,1,188961,98321,0,287282,0
2012,OK,2,170983,81179,0,252162,0
2012,OK,3,199390,70346,0,269736,0
2012,OK,4,175956,86357,0,262313,0
2012,OK,5,156035,107344,0,263379,0
2012,OR,1,140410,201028,9541,350979,9541
2012,OR,2,196568,139940,9375,345883,9375
2012,OR,3,91827,267966,12243,372036,12243
2012,OR,4,163931,188563,11946,364440,11946
2012,OR,5,161439,172991,8227,342657,8227
2012,PA,1,50211,244605,2553,297369,2553
2012,PA,2,33525,338543,2391,374459,2391
2012,PA,3,171119,132483,4166,307768,4166
2012,PA,4,177711,129246,4424,311381,4424
2012,PA,5,165210,119958,4917,290085,4917
2012,PA,6,174379,165916,4502,344797,4502
2012,PA,7,183955,177252,4040,365247,4040
2012,PA,8,178195,177940,4454,360589,4454
2012,PA,9,176706,100903,3689,281298,3689
2012,PA,10,170276,108913,4073,283262,4073
2012,PA,11,157834,130411,4478,292723,4478
2012,PA,12,200365,141906,4302,346573,4302
2012,PA,13,104711,210561,2940,318212,2940
2012,PA,14,103977,230750,4672,339399,4672
2012,PA,15,156170,147239,4144,307553,4144
2012,PA,16,153189,135331,4077,292597,4077
2012,PA,17,121870,156019,3821,281710,3821
2012,PA,18,200985,142178,3692,346855,3692
2012,RI,1,68685,141332,3443,213460,3443
2012,RI,2,88519,138345,4344,231208,4344
2012,SC,1,173550,119756,4627,297933,4627
2012,SC,2,170005,113338,4100,287443,4100
2012,SC,3,170173,89494,3971,263638,3971
2012,SC,4,170679,99387,4488,274554,4488
2012,SC,5,157710,124832,3658,286200,3658
2012,SC,6,77299,195131,2836,275266,2836
2012,SC,7,152230,124002,2853,279085,2853
2012,SD,AL,210610,145039,8166,363815,8166
2012,TN,1,186323,65770,4247,256340,4247
2012,TN,2,186355,85522,5059,276936,5059
2012,TN,3,171967,95262,4504,271733,4504
2012,TN,4,169824,86058,4069,259951,4069
2012,TN,5,116289,152960,4627,273876,4627
2012,TN,6,192602,82276,3967,278845,3967
2012,TN,7,183782,92081,3998,279861,3998
2012,TN,8,201555,100140,3195,304890,3195
2012,TN,9,53633,200640,1872,256145,1872
2012,TX,1,181835,69858,2362,254055,2362
2012,TX,2,157094,88751,3724,249569,3724
2012,TX,3,175383,93290,3991,272664,3991
2012,TX,4,189554,63559,3010,256123,3010
2012,TX,5,137239,73085,2345,212669,2345
2012,TX,6,146985,103444,3366,253795,3366
2012,TX,7,143631,92499,3637,239767,3637
2012,TX,8,195742,55273,3152,254167,3152
2012,TX,9,39392,145332,1543,186267,1543
2012,TX,10,159714,104839,5583,270136,5583
2012,TX,11,182355,45070,2906,230331,2906
2012,TX,12,166992,79147,3687,249826,3687
2012,TX,13,184104,42521,2920,229545,2920
2012,TX,14,147213,97958,2902,248073,2902
2012,TX,15,62884,86943,1525,151352,1525
2012,TX,16,54315,100993,2106,157414,2106
2012,TX,17,135309,84531,4239,224079,4239
2012,TX,18,44991,150129,2086,197206,2086
2012,TX,19,160141,54461,3017,217619,3017
2012,TX,20,74540,110663,2632,187835,2632
2012,TX,21,188241,119220,7130,314591,7130
2012,TX,22,158452,93582,3009,255043,3009
2012,TX,23,99672,94414,2324,196410,2324
2012,TX,24,150547,94634,3899,249080,3899
2012,TX,25,162279,102433,6095,270807,6095
2012,TX,26,177941,80828,4427,263196,4427
2012,TX,27,131821,83157,2793,217771,2793
2012,TX,28,65373,101841,1659,168873,1659
2012,TX,29,37909,75720,1272,114901,1272
2012,TX,30,43333,175637,1595,220565,1595
2012,TX,31,144634,92842,5238,242714,5238
2012,TX,32,146420,106563,3890,256873,3890
2012,TX,33,32641,86686,1153,120480,1153
2012,TX,34,57303,90885,1323,149511,1323
2012,TX,35,57989,105545,3933,167467,3933
2012,TX,36,175883,61786,2764,240433,2764
2012,UT,1,193672,51098,5508,250278,5508
2012,UT,2,173513,74556,7132,255201,7132
2012,UT,3,208121,51791,5944,265856,5944
2012,UT,4,165294,74368,6404,246066,6404
2012,VT,AL,92698,199239,7353,299290,7353
2012,VA,1,193647,166510,4883,365040,4883
2012,VA,2,154935,159695,4219,318849,4219
2012,VA,3,66391,262265,3510,332166,3510
2012,VA,4,181265,176311,3920,361496,3920
2012,VA,5,188485,164555,5649,358689,5649
2012,VA,6,197045,132153,5666,334864,5666
2012,VA,7,222915,163331,5236,391482,5236
2012,VA,8,111518,243746,4479,359743,4479
2012,VA,9,196354,108641,6296,311291,6296
2012,VA,10,186650,182432,4831,373913,4831
2012,VA,11,123317,212181,4212,339710,4212
2012,WA,1,147074,183802,8613,339489,8613
2012,WA,2,119266,185771,8631,313668,8631
2012,WA,3,150409,145442,7632,303483,7632
2012,WA,4,142741,90612,5587,238940,5587
2012,WA,5,168671,137771,8983,315425,8983
2012,WA,6,135573,184820,8797,329190,8797
2012,WA,7,70973,310828,10618,392419,10618
2012,WA,8,151069,155982,6916,313967,6916
2012,WA,9,84828,195863,6184,286875,6184
2012,WA,10,120066,164505,7489,292060,7489
2012,WV,1,141736,81017,5195,227948,5195
2012,WV,2,140783,89079,4734,234596,4734
2012,WV,3,135136,68173,4585,207894,4585
2012,WI,1,195835,179872,3477,379184,3477
2012,WI,2,126688,284084,5170,415942,5170
2012,WI,3,159205,199188,4942,363335,4942
2012,WI,4,84751,268440,3164,356355,3164
2012,WI,5,257017,158226,3948,419191,3948
2012,WI,6,202979,174988,4328,382295,4328
2012,WI,7,190364,178841,4671,373876,4671
2012,WI,8,191127,177346,4413,372886,4413
2012,WY,AL,170962,69286,8813,249061,8813
2016,AL,1,192637,103364,7477,303478,7477
2016,AL,2,185505,94299,5860,285664,5860
2016,AL,3,188477,93300,6999,288776,6999
2016,AL,4,233661,50722,6343,290726,6343
2016,AL,5,200571,97159,12207,309937,12207
2016,AL,6,233493,86116,10240,329849,10240
2016,AL,7,83915,204586,4730,293231,4730
2016,AK,AL,163387,116454,38767,318608,38767
2016,AZ,1,135928,132874,23005,291807,23005
2016,AZ,2,141196,156676,24302,322174,24302
2016,AZ,3,67952,130466,13521,211939,13521
2016,AZ,4,202043,82192,18861,303096,18861
2016,AZ,5,191432,121280,28713,341425,28713
2016,AZ,6,177332,143571,23080,343983,23080
2016,AZ,7,37232,117958,11991,167181,11991
2016,AZ,8,190163,120992,21595,332750,21595
2016,AZ,9,109123,155158,25944,290225,25944
2016,AR,1,169438,78688,12591,260717,12591
2016,AR,2,160782,127883,18309,306974,18309
2016,AR,3,180921,89081,22161,292163,22161
2016,AR,4,173731,84842,12208,270781,12208
2016,CA,1,176358,114727,22883,313968,22883
2016,CA,2,80545,238157,26269,344971,26269
